time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,WE_NO2  [mV] ,AE_NO2  [mV] ,WE_CO  [mV] ,AE_CO [mV],data,ora
1.1682510375976562e-05,53.1,74.2,306.21875,314.0625,640.84375,222.09375,23/09/2021,12:28:10
4.753434896469116,52.5,73.5,308.46875,315.5,623.15625,208.78125,23/09/2021,12:28:15
7.834305763244629,52.4,73.1,310.09375,316.71875,631.40625,240.1875,23/09/2021,12:28:18
11.888906717300415,53.0,73.0,307.90625,313.3125,618.59375,226.5625,23/09/2021,12:28:22
14.931647539138794,55.5,76.7,306.5625,312.75,614.6875,221.84375,23/09/2021,12:28:25
17.96307635307312,57.4,79.8,307.28125,314.5625,605.8125,172.96875,23/09/2021,12:28:28
21.46230983734131,58.6,81.5,306.09375,312.6875,604.125,231.375,23/09/2021,12:28:32
24.8783221244812,59.3,82.7,305.71875,316.65625,599.3125,235.6875,23/09/2021,12:28:35
27.933559894561768,60.0,83.0,306.875,310.84375,590.125,234.40625,23/09/2021,12:28:38
30.90415096282959,60.5,82.6,306.09375,314.625,571.71875,201.6875,23/09/2021,12:28:41
33.92795944213867,61.2,84.2,308.3125,315.59375,566.28125,208.59375,23/09/2021,12:28:44
37.00208854675293,60.7,82.7,304.96875,313.3125,578.9375,196.40625,23/09/2021,12:28:47
40.45976424217224,60.5,82.3,306.75,310.3125,563.6875,234.03125,23/09/2021,12:28:51
43.97268080711365,60.2,82.7,306.59375,312.0625,562.65625,232.0625,23/09/2021,12:28:54
47.402202129364014,59.6,81.7,304.71875,310.5,567.34375,242.25,23/09/2021,12:28:57
50.358031272888184,59.7,82.0,305.34375,311.75,558.09375,183.21875,23/09/2021,12:29:00
53.43128275871277,60.2,83.0,304.78125,311.125,580.6875,245.34375,23/09/2021,12:29:04
56.950517654418945,60.3,82.9,306.21875,314.4375,568.90625,232.65625,23/09/2021,12:29:07
60.41139602661133,59.9,81.8,304.21875,318.625,577.8125,244.40625,23/09/2021,12:29:10
63.46231484413147,59.2,79.8,304.96875,312.03125,575.28125,244.84375,23/09/2021,12:29:14
66.97621488571167,58.3,78.1,315.8125,311.6875,575.0,250.8125,23/09/2021,12:29:17
