time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,WE_NO2  [mV] ,AE_NO2  [mV] ,WE_CO  [mV] ,AE_CO [mV],data,ora
191.57273983955383,17.8,21.2,293.71875,302.125,333.78125,266.90625,24/09/2021,16:57:36
195.06915950775146,17.7,21.0,295.34375,305.75,334.84375,265.0625,24/09/2021,16:57:40
198.62023401260376,17.7,20.9,295.15625,303.59375,333.375,263.1875,24/09/2021,16:57:43
202.16285228729248,17.6,20.6,295.59375,302.75,335.625,266.46875,24/09/2021,16:57:47
205.58689904212952,17.6,20.6,296.4375,301.65625,336.34375,266.3125,24/09/2021,16:57:50
209.05698919296265,17.5,20.5,295.40625,305.28125,330.96875,259.25,24/09/2021,16:57:54
212.6160774230957,17.6,20.3,299.0,302.28125,333.8125,267.0625,24/09/2021,16:57:57
216.0554530620575,17.7,20.3,296.84375,304.25,334.15625,269.21875,24/09/2021,16:58:01
219.68662190437317,17.7,20.2,296.78125,301.875,332.09375,264.625,24/09/2021,16:58:04
223.15103912353516,17.7,20.2,297.90625,305.15625,332.25,263.96875,24/09/2021,16:58:08
226.63162970542908,17.7,20.2,297.53125,303.53125,334.15625,263.25,24/09/2021,16:58:11
230.1911153793335,17.6,20.3,298.125,302.59375,326.8125,246.25,24/09/2021,16:58:15
233.62058544158936,17.6,20.6,299.8125,299.125,336.03125,269.96875,24/09/2021,16:58:18
237.09339785575867,17.6,19.7,299.1875,302.28125,335.1875,262.9375,24/09/2021,16:58:22
240.5930688381195,17.5,19.7,295.3125,305.65625,334.28125,268.59375,24/09/2021,16:58:25
244.1036298274994,17.5,20.3,296.125,302.78125,336.25,268.8125,24/09/2021,16:58:29
247.57403111457825,17.5,21.3,295.3125,303.21875,333.09375,268.28125,24/09/2021,16:58:32
251.1671679019928,17.4,21.1,296.71875,305.5625,330.46875,262.03125,24/09/2021,16:58:36
254.6120948791504,17.5,21.0,295.09375,306.875,332.9375,265.65625,24/09/2021,16:58:39
258.08441257476807,17.4,21.1,294.15625,305.1875,334.75,244.5625,24/09/2021,16:58:43
261.57728362083435,17.4,22.3,295.53125,302.71875,331.46875,263.96875,24/09/2021,16:58:46
265.09392738342285,17.4,23.5,295.25,307.75,322.03125,249.03125,24/09/2021,16:58:50
268.57502269744873,17.5,23.7,293.75,305.78125,328.875,261.8125,24/09/2021,16:58:53
272.143737077713,17.3,24.3,294.21875,302.6875,327.03125,258.09375,24/09/2021,16:58:57
275.5044934749603,17.1,23.9,295.6875,305.21875,328.78125,263.5,24/09/2021,16:59:00
279.11852169036865,17.2,23.8,295.46875,305.46875,331.375,264.53125,24/09/2021,16:59:04
282.4473569393158,17.2,23.8,295.84375,306.78125,329.1875,263.34375,24/09/2021,16:59:07
285.38997745513916,17.2,23.6,295.40625,303.5,329.28125,264.09375,24/09/2021,16:59:10
288.4383318424225,17.3,23.5,294.90625,302.375,325.09375,255.03125,24/09/2021,16:59:13
291.5208089351654,17.4,23.7,296.9375,305.15625,331.625,263.90625,24/09/2021,16:59:16
294.5707025527954,17.4,23.2,296.0625,306.59375,334.0625,269.6875,24/09/2021,16:59:19
298.0647323131561,17.3,23.1,295.375,302.84375,334.625,263.84375,24/09/2021,16:59:23
301.5400114059448,17.2,23.1,295.5625,302.125,335.78125,271.96875,24/09/2021,16:59:26
305.0773854255676,17.3,23.1,295.78125,306.5625,336.25,270.0,24/09/2021,16:59:30
308.54334139823914,17.3,23.3,296.75,306.375,327.9375,259.28125,24/09/2021,16:59:33
312.13776326179504,17.3,23.1,297.34375,302.46875,333.1875,259.25,24/09/2021,16:59:37
317.45407485961914,17.3,23.0,296.65625,306.90625,333.96875,268.71875,24/09/2021,16:59:42
320.6399116516113,17.2,22.8,296.71875,308.96875,333.6875,268.15625,24/09/2021,16:59:46
324.89056968688965,17.2,23.7,295.65625,303.4375,332.78125,262.1875,24/09/2021,16:59:50
328.7284531593323,17.3,24.6,296.78125,302.875,332.5,270.15625,24/09/2021,16:59:53
332.08248353004456,17.4,25.0,295.46875,301.65625,331.25,268.90625,24/09/2021,16:59:57
335.4308099746704,17.5,24.9,294.28125,301.9375,332.96875,266.5625,24/09/2021,17:00:00
338.68087339401245,17.5,24.4,295.1875,301.21875,327.03125,261.625,24/09/2021,17:00:03
342.00931453704834,17.5,23.9,299.125,308.40625,324.5625,233.59375,24/09/2021,17:00:07
345.79542326927185,17.6,24.6,297.375,302.71875,323.375,261.28125,24/09/2021,17:00:10
349.13958954811096,17.5,23.9,298.4375,304.09375,329.8125,266.09375,24/09/2021,17:00:14
352.5549569129944,17.5,23.3,295.875,304.71875,332.5,265.0,24/09/2021,17:00:17
356.0014338493347,17.6,23.9,299.09375,308.8125,331.5625,265.3125,24/09/2021,17:00:20
359.10417652130127,17.5,23.7,297.96875,302.65625,334.75,270.78125,24/09/2021,17:00:24
363.0354325771332,17.6,23.6,296.71875,308.09375,335.125,270.78125,24/09/2021,17:00:27
365.9884660243988,17.8,22.4,295.1875,302.65625,330.40625,271.5,24/09/2021,17:00:30
369.0967929363251,17.9,21.6,296.875,302.15625,331.9375,267.375,24/09/2021,17:00:34
372.4121735095978,17.9,21.8,297.28125,301.65625,327.25,258.6875,24/09/2021,17:00:37
375.69627594947815,17.9,21.0,297.875,302.71875,335.03125,270.625,24/09/2021,17:00:40
378.9097411632538,18.0,21.6,298.59375,305.9375,335.28125,270.1875,24/09/2021,17:00:43
381.94501399993896,18.0,21.6,295.0625,300.4375,332.4375,271.75,24/09/2021,17:00:46
385.11328315734863,18.0,21.3,294.75,303.0625,326.90625,259.71875,24/09/2021,17:00:50
388.55527687072754,18.0,21.4,297.96875,301.46875,333.84375,273.125,24/09/2021,17:00:53
392.23342299461365,17.9,21.2,298.90625,302.8125,331.46875,266.6875,24/09/2021,17:00:57
395.4769489765167,17.8,21.1,299.53125,302.84375,335.1875,270.84375,24/09/2021,17:01:00
398.6354966163635,17.7,22.2,298.78125,307.1875,332.90625,263.0,24/09/2021,17:01:03
402.33723616600037,17.8,22.5,297.875,307.125,328.4375,266.6875,24/09/2021,17:01:07
405.5679771900177,17.9,22.4,297.125,302.4375,329.625,264.78125,24/09/2021,17:01:10
409.0457844734192,17.8,22.6,291.78125,301.53125,328.0,266.65625,24/09/2021,17:01:14
412.7500822544098,17.8,22.3,294.5625,303.5,329.15625,262.15625,24/09/2021,17:01:17
416.08500933647156,17.6,22.0,294.59375,306.9375,320.375,245.59375,24/09/2021,17:01:21
419.5503671169281,17.6,21.8,294.5,303.375,323.75,250.65625,24/09/2021,17:01:24
423.3107285499573,17.7,22.2,297.71875,306.21875,329.8125,265.5625,24/09/2021,17:01:28
426.5753436088562,17.8,22.4,292.75,305.03125,326.78125,262.0625,24/09/2021,17:01:31
430.0534875392914,17.7,21.4,291.8125,301.53125,329.78125,269.375,24/09/2021,17:01:35
433.7767379283905,17.5,21.1,295.34375,303.3125,330.84375,268.625,24/09/2021,17:01:38
437.0840365886688,17.4,21.2,295.0625,301.6875,325.34375,266.625,24/09/2021,17:01:42
440.5080678462982,17.4,21.3,297.125,302.71875,328.4375,266.28125,24/09/2021,17:01:45
444.4454448223114,17.5,21.4,297.96875,305.5625,331.53125,270.96875,24/09/2021,17:01:49
447.57349586486816,17.4,21.1,298.28125,302.78125,327.09375,265.5625,24/09/2021,17:01:52
451.078932762146,17.5,22.6,300.09375,306.0,325.0,266.03125,24/09/2021,17:01:56
454.9198250770569,17.5,23.9,295.875,302.71875,325.15625,259.875,24/09/2021,17:01:59
458.0468444824219,17.5,23.5,296.75,302.6875,328.84375,266.21875,24/09/2021,17:02:03
461.5562596321106,17.5,23.5,293.1875,305.15625,325.9375,263.625,24/09/2021,17:02:06
465.15830659866333,17.5,23.4,293.96875,303.96875,321.3125,255.3125,24/09/2021,17:02:10
469.03010272979736,17.4,23.1,296.4375,304.0625,330.96875,268.9375,24/09/2021,17:02:13
472.09392523765564,17.2,22.7,296.34375,303.84375,324.84375,263.0,24/09/2021,17:02:17
475.6523983478546,17.1,23.2,294.84375,307.1875,323.875,263.90625,24/09/2021,17:02:20
479.1141984462738,17.2,24.9,295.46875,303.1875,325.5,266.40625,24/09/2021,17:02:24
482.65086245536804,17.3,26.5,293.5625,301.625,325.8125,263.34375,24/09/2021,17:02:27
486.1118507385254,17.2,26.6,294.40625,301.03125,324.375,259.75,24/09/2021,17:02:31
489.5483207702637,17.1,26.6,298.28125,303.78125,326.96875,268.75,24/09/2021,17:02:34
493.03454971313477,17.2,26.6,298.53125,304.75,309.65625,223.46875,24/09/2021,17:02:38
496.49508333206177,17.2,26.6,297.84375,305.09375,325.59375,259.53125,24/09/2021,17:02:41
499.9713017940521,17.1,26.6,296.03125,302.25,326.71875,266.03125,24/09/2021,17:02:44
503.09096026420593,17.2,25.5,298.90625,302.5625,315.625,245.0625,24/09/2021,17:02:48
506.4330506324768,17.2,26.3,298.0,300.84375,312.53125,207.53125,24/09/2021,17:02:51
509.5192437171936,17.2,26.4,296.90625,302.46875,305.75,223.4375,24/09/2021,17:02:54
513.4244561195374,17.2,26.5,294.34375,310.09375,324.8125,262.125,24/09/2021,17:02:58
516.4252736568451,17.3,26.8,295.8125,302.0,329.28125,266.8125,24/09/2021,17:03:01
519.5914976596832,17.3,27.1,297.3125,301.90625,332.625,270.8125,24/09/2021,17:03:04
523.0933570861816,17.3,27.1,298.1875,302.1875,331.96875,269.0,24/09/2021,17:03:08
527.096789598465,17.3,27.0,296.90625,301.9375,331.34375,268.78125,24/09/2021,17:03:12
530.5489723682404,17.2,28.0,294.9375,309.0,329.875,267.90625,24/09/2021,17:03:16
534.6987783908844,17.2,27.9,304.1875,306.09375,329.875,266.90625,24/09/2021,17:03:19
538.0580275058746,17.3,27.9,298.3125,303.71875,326.78125,259.9375,24/09/2021,17:03:23
541.5703828334808,17.4,28.3,296.34375,301.84375,319.28125,255.125,24/09/2021,17:03:26
545.329178571701,17.3,28.4,295.53125,306.15625,327.875,266.5625,24/09/2021,17:03:30
