UNIX time mavlink, time since system boot mavlink, lat, lon, alt, relative_alt, vx, vy, vz, hdg
1631624241711856,15910259,379892,15910259,0,0,0,0,0,0
1631624244712720,15913260,379892,15913260,0,0,0,0,0,0
1631624247711016,15916258,379892,15916258,0,0,0,0,0,0
1631624250716677,15919264,379892,15919264,0,0,0,0,0,0
1631624253719017,15922266,379892,15922266,0,0,0,0,0,0
1631624256712170,15925259,379892,15925259,0,0,0,0,0,0
1631624259714074,15928261,379892,15928261,0,0,0,0,0,0
1631624262712913,15931260,379892,15931260,0,0,0,0,0,0
1631624265713936,15934261,379892,15934261,0,0,0,0,0,0
1631624268710926,15937258,379892,15937258,0,0,0,0,0,0
1631624271711953,15940259,379892,15940259,0,0,0,0,0,0
1631624274714959,15943262,379892,15943262,0,0,0,0,0,0
1631624277712039,15946259,379892,15946259,0,0,0,0,0,0
1631624280713784,15949261,379892,15949261,0,0,0,0,0,0
1631624283713431,15952260,379892,15952260,0,0,0,0,0,0
1631624286714017,15955261,379892,15955261,0,0,0,0,0,0
1631624289714829,15958262,379892,15958262,0,0,0,0,0,0
1631624292713940,15961261,379892,15961261,0,0,0,0,0,0
1631624295716639,15964263,379892,15964263,0,0,0,0,0,0
1631624298712863,15967260,379892,15967260,0,0,0,0,0,0
1631624301715018,15970262,379892,15970262,0,0,0,0,0,0
1631624304713271,15973260,379892,15973260,0,0,0,0,0,0
1631624307712376,15976259,379892,15976259,0,0,0,0,0,0
1631624310711983,15979259,379892,15979259,0,0,0,0,0,0
1631624313716949,15982264,379892,15982264,0,0,0,0,0,0
1631624316712078,15985259,379892,15985259,0,0,0,0,0,0
1631624319712941,15988260,379892,15988260,0,0,0,0,0,0
1631624322716687,15991264,379892,15991264,0,0,0,0,0,0
1631624326220350,15994767,379892,15994767,0,0,0,0,0,0
1631624329224979,15997772,379892,15997772,0,0,0,0,0,0
1631624332222825,16000770,379892,16000770,0,0,0,0,0,0
1631624335212053,16003759,379892,16003759,0,0,0,0,0,0
1631624338212951,16006760,379892,16006760,0,0,0,0,0,0
1631624341215022,16009762,379892,16009762,0,0,0,0,0,0
1631624344216070,16012763,379892,16012763,0,0,0,0,0,0
1631624347212987,16015760,379892,16015760,0,0,0,0,0,0
1631624350223844,16018771,379892,16018771,0,0,0,0,0,0
1631624353225000,16021772,379892,16021772,0,0,0,0,0,0
1631624356211891,16024759,379892,16024759,0,0,0,0,0,0
1631624359212779,16027760,379892,16027760,0,0,0,0,0,0
1631624362215276,16030762,379892,16030762,0,0,0,0,0,0
1631624365218878,16033766,379892,16033766,0,0,0,0,0,0
1631624368211844,16036759,379892,16036759,0,0,0,0,0,0
1631624371713004,16040260,379892,16040260,0,0,0,0,0,0
1631624374711038,16043258,379892,16043258,0,0,0,0,0,0
1631624377712801,16046260,379892,16046260,0,0,0,0,0,0
1631624380717717,16049265,379892,16049265,0,0,0,0,0,0
1631624383717945,16052265,379892,16052265,0,0,0,0,0,0
1631624386712056,16055259,379892,16055259,0,0,0,0,0,0
1631624389715051,16058262,379892,16058262,0,0,0,0,0,0
1631624392715751,16061263,379892,16061263,0,0,0,0,0,0
1631624395715827,16064263,379892,16064263,0,0,0,0,0,0
1631624398716724,16067264,379892,16067264,0,0,0,0,0,0
1631624401715858,16070263,379892,16070263,0,0,0,0,0,0
1631624404716944,16073264,379892,16073264,0,0,0,0,0,0
1631624407713835,16076261,379892,16076261,0,0,0,0,0,0
1631624410711977,16079259,379892,16079259,0,0,0,0,0,0
1631624413716989,16082264,379892,16082264,0,0,0,0,0,0
1631624416715004,16085262,379892,16085262,0,0,0,0,0,0
1631624420223032,16088770,379892,16088770,0,0,0,0,0,0
1631624423216755,16091764,379892,16091764,0,0,0,0,0,0
1631624426217855,16094765,379892,16094765,0,0,0,0,0,0
1631624429211971,16097759,379892,16097759,0,0,0,0,0,0
1631624432216915,16100764,379892,16100764,0,0,0,0,0,0
1631624435213073,16103760,379892,16103760,0,0,0,0,0,0
1631624438718437,16107265,379892,16107265,0,0,0,0,0,0
1631624441714898,16110262,379892,16110262,0,0,0,0,0,0
1631624444711022,16113258,379892,16113258,0,0,0,0,0,0
