UNIX time mavlink, time since system boot mavlink, lat, lon, alt, relative_alt, vx, vy, vz, hdg
1632496853589233,6316753,380095,6316753,0,0,0,0,0,0
1632496857082296,6320246,380095,6320246,0,0,0,0,0,0
1632496860582728,6323746,380095,6323746,0,0,0,0,0,0
1632496864084742,6327248,380095,6327248,0,0,0,0,0,0
1632496867584794,6330748,380095,6330748,0,0,0,0,0,0
1632496871583015,6334747,380095,6334747,0,0,0,0,0,0
1632496875082749,6338246,380095,6338246,0,0,0,0,0,0
1632496878590863,6341754,380095,6341754,0,0,0,0,0,0
1632496882081713,6345245,380095,6345245,0,0,0,0,0,0
1632496885584251,6348748,380095,6348748,0,0,0,0,0,0
1632496888590878,6351754,380095,6351754,0,0,0,0,0,0
1632496892084507,6355248,380095,6355248,0,0,0,0,0,0
1632496895583490,6358747,380095,6358747,0,0,0,0,0,0
1632496899080686,6362244,380095,6362244,0,0,0,0,0,0
1632496902585264,6365749,380095,6365749,0,0,0,0,0,0
1632496906081219,6369245,380095,6369245,0,0,0,0,0,0
1632496909588502,6372752,380095,6372752,0,0,0,0,0,0
1632496913082134,6376246,380095,6376246,0,0,0,0,0,0
1632496916591821,6379755,380095,6379755,0,0,0,0,0,0
1632496920082983,6383247,380095,6383247,0,0,0,0,0,0
1632496923583020,6386747,380095,6386747,0,0,0,0,0,0
1632496926592141,6389756,380095,6389756,0,0,0,0,0,0
1632496930082845,6393246,380095,6393246,0,0,0,0,0,0
1632496933594760,6396758,380095,6396758,0,0,0,0,0,0
1632496936580258,6399744,380095,6399744,0,0,0,0,0,0
1632496939582870,6402746,380095,6402746,0,0,0,0,0,0
1632496943082919,6406246,380095,6406246,0,0,0,0,0,0
1632496946080244,6409244,380095,6409244,0,0,0,0,0,0
1632496949081034,6412245,380095,6412245,0,0,0,0,0,0
1632496952084815,6415248,380095,6415248,0,0,0,0,0,0
1632496955592807,6418756,380095,6418756,0,0,0,0,0,0
1632496958591956,6421755,380095,6421755,0,0,0,0,0,0
1632496962583243,6425747,380095,6425747,0,0,0,0,0,0
1632496965584894,6428748,380095,6428748,0,0,0,0,0,0
1632496968580794,6431744,380095,6431744,0,0,0,0,0,0
1632496972082728,6435246,380095,6435246,0,0,0,0,0,0
1632496975580890,6438744,380095,6438744,0,0,0,0,0,0
1632496979084823,6442248,380095,6442248,0,0,0,0,0,0
1632496982582224,6445746,380095,6445746,0,0,0,0,0,0
1632496986079830,6449243,380095,6449243,0,0,0,0,0,0
1632496989084236,6452248,380095,6452248,0,0,0,0,0,0
1632496992084489,6455248,380095,6455248,0,0,0,0,0,0
1632496995586011,6458750,380095,6458750,0,0,0,0,0,0
1632496999082489,6462246,380095,6462246,0,0,0,0,0,0
1632497002080948,6465244,380095,6465244,0,0,0,0,0,0
1632497005583132,6468747,380095,6468747,0,0,0,0,0,0
1632497008583041,6471747,380095,6471747,0,0,0,0,0,0
1632497011594514,6474758,380095,6474758,0,0,0,0,0,0
1632497015085137,6478249,380095,6478249,0,0,0,0,0,0
1632497018085137,6481249,380095,6481249,0,0,0,0,0,0
1632497022083028,6485247,380095,6485247,0,0,0,0,0,0
1632497025082781,6488246,380095,6488246,0,0,0,0,0,0
1632497028084290,6491248,380095,6491248,0,0,0,0,0,0
1632497031584736,6494748,380095,6494748,0,0,0,0,0,0
1632497034584762,6497748,380095,6497748,0,0,0,0,0,0
1632497037584255,6500748,380095,6500748,0,0,0,0,0,0
1632497040585919,6503749,380095,6503749,0,0,0,0,0,0
1632497043583325,6506747,380095,6506747,0,0,0,0,0,0
1632497046581424,6509745,380095,6509745,0,0,0,0,0,0
1632497050082998,6513247,380095,6513247,0,0,0,0,0,0
1632497053582880,6516746,380095,6516746,0,0,0,0,0,0
1632497057082794,6520246,380095,6520246,0,0,0,0,0,0
1632497060588028,6523752,380095,6523752,0,0,0,0,0,0
1632497063585656,6526749,380095,6526749,0,0,0,0,0,0
1632497066579247,6529743,380095,6529743,0,0,0,0,0,0
1632497069580935,6532744,380095,6532744,0,0,0,0,0,0
1632497072588497,6535752,380095,6535752,0,0,0,0,0,0
1632497075580752,6538744,380095,6538744,0,0,0,0,0,0
1632497078583059,6541747,380095,6541747,0,0,0,0,0,0
1632497082080488,6545244,380095,6545244,0,0,0,0,0,0
1632497085583848,6548747,380095,6548747,0,0,0,0,0,0
1632497089083841,6552247,380095,6552247,0,0,0,0,0,0
1632497092584886,6555748,380095,6555748,0,0,0,0,0,0
1632497095580301,6558744,380095,6558744,0,0,0,0,0,0
1632497099585485,6562749,380095,6562749,0,0,0,0,0,0
1632497103583722,6566747,380095,6566747,0,0,0,0,0,0
1632497107081717,6570245,380095,6570245,0,0,0,0,0,0
1632497110585046,6573749,380095,6573749,0,0,0,0,0,0
1632497114083952,6577247,380095,6577247,0,0,0,0,0,0
1632497117084828,6580248,380095,6580248,0,0,0,0,0,0
1632497120585237,6583749,380095,6583749,0,0,0,0,0,0
1632497124084762,6587248,380095,6587248,0,0,0,0,0,0
1632497127084792,6590248,380095,6590248,0,0,0,0,0,0
1632497130582485,6593746,380095,6593746,0,0,0,0,0,0
1632497134079983,6597244,380095,6597244,0,0,0,0,0,0
1632497137589505,6600753,380095,6600753,0,0,0,0,0,0
1632497141084431,6604248,380095,6604248,0,0,0,0,0,0
1632497144080455,6607244,380095,6607244,0,0,0,0,0,0
1632497148085287,6611249,380095,6611249,0,0,0,0,0,0
1632497151583311,6614747,380095,6614747,0,0,0,0,0,0
1632497155082876,6618246,380095,6618246,0,0,0,0,0,0
1632497158583236,6621747,380095,6621747,0,0,0,0,0,0
1632497162082954,6625246,380095,6625246,0,0,0,0,0,0
1632497165580284,6628744,380095,6628744,0,0,0,0,0,0
1632497169083253,6632247,380095,6632247,0,0,0,0,0,0
1632497172580879,6635744,380095,6635744,0,0,0,0,0,0
1632497176083313,6639247,380095,6639247,0,0,0,0,0,0
1632497179584818,6642748,380095,6642748,0,0,0,0,0,0
1632497183084241,6646248,380095,6646248,0,0,0,0,0,0
1632497186583005,6649747,380095,6649747,0,0,0,0,0,0
1632497190083209,6653247,380095,6653247,0,0,0,0,0,0
1632497193585245,6656749,380095,6656749,0,0,0,0,0,0
1632497197083827,6660247,380095,6660247,0,0,0,0,0,0
1632497200584750,6663748,380095,6663748,0,0,0,0,0,0
1632497204083905,6667247,380095,6667247,0,0,0,0,0,0
1632497207582276,6670746,380095,6670746,0,0,0,0,0,0
1632497211083839,6674247,380095,6674247,0,0,0,0,0,0
1632497214581695,6677745,380095,6677745,0,0,0,0,0,0
1632497217583866,6680747,380095,6680747,0,0,0,0,0,0
1632497221085785,6684249,380095,6684249,0,0,0,0,0,0
1632497224587733,6687751,380095,6687751,0,0,0,0,0,0
1632497228582594,6691746,380095,6691746,0,0,0,0,0,0
1632497232085461,6695249,380095,6695249,0,0,0,0,0,0
1632497235583031,6698747,380095,6698747,0,0,0,0,0,0
1632497239085854,6702249,380095,6702249,0,0,0,0,0,0
1632497242585890,6705749,380095,6705749,0,0,0,0,0,0
1632497246080251,6709244,380095,6709244,0,0,0,0,0,0
1632497249585143,6712749,380095,6712749,0,0,0,0,0,0
1632497253082854,6716246,380095,6716246,0,0,0,0,0,0
1632497256583815,6719747,380095,6719747,0,0,0,0,0,0
1632497260081141,6723245,380095,6723245,0,0,0,0,0,0
1632497263079088,6726243,380095,6726243,0,0,0,0,0,0
1632497266585286,6729749,380095,6729749,0,0,0,0,0,0
1632497269583212,6732747,380095,6732747,0,0,0,0,0,0
1632497273082639,6736246,380095,6736246,0,0,0,0,0,0
1632497276580516,6739744,380095,6739744,0,0,0,0,0,0
1632497280083988,6743248,380095,6743248,0,0,0,0,0,0
1632497283086997,6746251,380095,6746251,0,0,0,0,0,0
1632497286584285,6749748,380095,6749748,0,0,0,0,0,0
1632497290081883,6753245,380095,6753245,0,0,0,0,0,0
1632497293585305,6756749,380095,6756749,0,0,0,0,0,0
1632497297082734,6760246,380095,6760246,0,0,0,0,0,0
1632497300082899,6763246,380095,6763246,0,0,0,0,0,0
1632497303586048,6766750,380095,6766750,0,0,0,0,0,0
1632497307081849,6770245,380095,6770245,0,0,0,0,0,0
1632497310583507,6773747,380095,6773747,0,0,0,0,0,0
1632497314085675,6777249,380095,6777249,0,0,0,0,0,0
1632497317584856,6780748,380095,6780748,0,0,0,0,0,0
1632497321080721,6784244,380095,6784244,0,0,0,0,0,0
1632497324582955,6787746,380095,6787746,0,0,0,0,0,0
1632497328082738,6791246,380095,6791246,0,0,0,0,0,0
1632497331579984,6794744,380095,6794744,0,0,0,0,0,0
1632497335082956,6798246,380095,6798246,0,0,0,0,0,0
1632497338079927,6801243,380095,6801243,0,0,0,0,0,0
1632497341582974,6804747,380095,6804747,0,0,0,0,0,0
1632497345081247,6808245,380095,6808245,0,0,0,0,0,0
1632497348584720,6811748,380095,6811748,0,0,0,0,0,0
1632497352080001,6815244,380095,6815244,0,0,0,0,0,0
1632497355586870,6818750,380095,6818750,0,0,0,0,0,0
1632497359083927,6822247,380095,6822247,0,0,0,0,0,0
1632497362583902,6825747,380095,6825747,0,0,0,0,0,0
1632497366083959,6829247,380095,6829247,0,0,0,0,0,0
1632497369582273,6832746,380095,6832746,0,0,0,0,0,0
1632497372581975,6835746,380095,6835746,0,0,0,0,0,0
1632497376081134,6839245,380095,6839245,0,0,0,0,0,0
1632497379579292,6842743,380095,6842743,0,0,0,0,0,0
1632497383081971,6846246,380095,6846246,0,0,0,0,0,0
1632497386584547,6849748,380095,6849748,0,0,0,0,0,0
1632497390083595,6853247,380095,6853247,0,0,0,0,0,0
1632497393584026,6856748,380095,6856748,0,0,0,0,0,0
1632497397081900,6860245,380095,6860245,0,0,0,0,0,0
1632497400583232,6863747,380095,6863747,0,0,0,0,0,0
1632497404084977,6867249,380095,6867249,0,0,0,0,0,0
1632497407584913,6870748,380095,6870748,0,0,0,0,0,0
1632497411085885,6874249,380095,6874249,0,0,0,0,0,0
1632497414588275,6877752,380095,6877752,0,0,0,0,0,0
1632497418079516,6881243,380095,6881243,0,0,0,0,0,0
1632497422081469,6885245,380095,6885245,0,0,0,0,0,0
1632497425587167,6888751,380095,6888751,0,0,0,0,0,0
1632497428584905,6891748,380095,6891748,0,0,0,0,0,0
1632497432081597,6895245,380095,6895245,0,0,0,0,0,0
1632497435585926,6898749,380095,6898749,0,0,0,0,0,0
1632497439579222,6902743,380095,6902743,0,0,0,0,0,0
1632497443084995,6906249,380095,6906249,0,0,0,0,0,0
1632497446582816,6909746,380095,6909746,0,0,0,0,0,0
1632497450082518,6913246,380095,6913246,0,0,0,0,0,0
1632497453581859,6916745,380095,6916745,0,0,0,0,0,0
1632497457080242,6920244,380095,6920244,0,0,0,0,0,0
1632497460581240,6923745,380095,6923745,0,0,0,0,0,0
1632497464087042,6927251,380095,6927251,0,0,0,0,0,0
1632497467584240,6930748,380095,6930748,0,0,0,0,0,0
1632497471086255,6934250,380095,6934250,0,0,0,0,0,0
1632497474581752,6937745,380095,6937745,0,0,0,0,0,0
1632497478079273,6941243,380095,6941243,0,0,0,0,0,0
1632497481082490,6944246,380095,6944246,0,0,0,0,0,0
1632497484081152,6947245,380095,6947245,0,0,0,0,0,0
1632497487583141,6950747,380095,6950747,0,0,0,0,0,0
