time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,NO2  [ug/m3] ,CO  [ug/m3] ,/,/,data,ora
113.02095246315002,18.1,21.2,25.359518348623848,84.19952876984128,0.0,0.0,24/09/2021,17:07:19
116.04465436935425,18.2,21.4,6.252293577981647,397.9244171626984,0.0,0.0,24/09/2021,17:07:22
119.01245737075806,18.2,21.2,-17.220756880733944,340.34784226190476,0.0,0.0,24/09/2021,17:07:25
122.03989791870117,18.4,21.6,21.64048165137614,357.6705109126984,0.0,0.0,24/09/2021,17:07:28
125.04605889320374,18.4,21.7,-6.494839449541286,373.5022941468254,0.0,0.0,24/09/2021,17:07:31
128.10491013526917,18.4,22.2,-51.12327981651376,253.7344990079365,0.0,0.0,24/09/2021,17:07:35
131.50206995010376,18.4,21.7,33.84862385321101,322.67020089285717,0.0,0.0,24/09/2021,17:07:38
134.55853652954102,18.5,21.7,25.844610091743114,313.6538938492064,0.0,0.0,24/09/2021,17:07:41
137.60811185836792,18.5,21.2,-6.89908256880734,329.41468253968253,0.0,0.0,24/09/2021,17:07:44
141.01595902442932,18.1,20.3,11.184059633027523,350.71304563492066,0.0,0.0,24/09/2021,17:07:47
144.04336309432983,18.1,20.3,45.11353211009173,256.29030257936506,0.0,0.0,24/09/2021,17:07:50
147.06955862045288,18.2,21.2,-43.90080275229357,350.14508928571433,0.0,0.0,24/09/2021,17:07:53
150.04208898544312,18.2,20.5,-50.907683486238525,279.9314856150794,0.0,0.0,24/09/2021,17:07:56
153.07115006446838,18.0,20.4,3.476490825688075,342.335689484127,0.0,0.0,24/09/2021,17:08:00
157.16595101356506,18.1,21.5,19.268922018348622,332.3254588293651,0.0,0.0,24/09/2021,17:08:04
160.58359670639038,18.1,23.0,-62.60378440366972,286.5339781746032,0.0,0.0,24/09/2021,17:08:07
164.10823464393616,17.8,22.6,-83.92087155963301,227.1115451388889,0.0,0.0,24/09/2021,17:08:11
167.64525818824768,17.7,22.2,-49.66800458715596,303.64366319444446,0.0,0.0,24/09/2021,17:08:14
171.0561647415161,17.8,22.4,-35.762041284403665,271.41214037698415,0.0,0.0,24/09/2021,17:08:18
174.63463044166565,17.8,22.6,22.7723623853211,114.79817708333334,0.0,0.0,24/09/2021,17:08:21
178.0822434425354,17.8,22.2,11.561353211009168,-67.94177827380953,0.0,0.0,24/09/2021,17:08:24
181.0859134197235,17.7,21.8,13.39392201834862,190.54935515873015,0.0,0.0,24/09/2021,17:08:28
184.52232933044434,17.7,21.9,-28.997706422018346,238.75465029761907,0.0,0.0,24/09/2021,17:08:31
188.08577394485474,17.7,22.1,14.741399082568803,207.8720238095238,0.0,0.0,24/09/2021,17:08:35
191.53088212013245,17.5,21.8,-26.491399082568805,-12.353050595238095,0.0,0.0,24/09/2021,17:08:38
194.55044960975647,17.5,21.8,-8.43520642201835,167.6181175595238,0.0,0.0,24/09/2021,17:08:41
197.62112832069397,17.5,22.5,55.8933486238532,267.86241319444446,0.0,0.0,24/09/2021,17:08:44
201.09114503860474,17.5,22.7,23.473050458715594,275.67181299603175,0.0,0.0,24/09/2021,17:08:48
204.56604385375977,17.6,24.1,6.090596330275227,-115.86309523809524,0.0,0.0,24/09/2021,17:08:51
207.57493257522583,17.6,24.3,-47.53899082568806,275.245845734127,0.0,0.0,24/09/2021,17:08:54
211.1417942047119,17.5,24.2,-22.233371559633028,169.8189484126984,0.0,0.0,24/09/2021,17:08:58
214.6662220954895,17.5,26.8,-7.438073394495415,254.08947172619048,0.0,0.0,24/09/2021,17:09:01
218.07062482833862,17.4,26.8,-70.85034403669724,281.13839285714283,0.0,0.0,24/09/2021,17:09:04
221.09565830230713,17.3,26.6,12.827981651376145,253.37952628968256,0.0,0.0,24/09/2021,17:09:08
224.63650918006897,17.2,26.5,-43.11926605504587,279.363529265873,0.0,0.0,24/09/2021,17:09:11
228.14546275138855,17.0,26.2,-24.712729357798167,210.56981646825398,0.0,0.0,24/09/2021,17:09:15
231.62177205085754,16.8,26.4,-26.087155963302752,227.0405505952381,0.0,0.0,24/09/2021,17:09:18
235.12142419815063,16.6,26.1,-75.10837155963303,272.12208581349205,0.0,0.0,24/09/2021,17:09:22
238.56630754470825,16.6,26.0,-21.263188073394495,275.245845734127,0.0,0.0,24/09/2021,17:09:25
241.55007982254028,16.9,26.3,-36.705275229357795,253.52151537698413,0.0,0.0,24/09/2021,17:09:28
244.57103991508484,16.9,26.3,-75.29701834862384,271.27015128968253,0.0,0.0,24/09/2021,17:09:31
248.10641407966614,16.9,25.1,-54.3572247706422,270.7021949404762,0.0,0.0,24/09/2021,17:09:35
251.55031037330627,16.9,25.1,-37.32511467889908,279.1505456349206,0.0,0.0,24/09/2021,17:09:38
254.53549909591675,17.0,25.5,18.352637614678898,308.4002976190476,0.0,0.0,24/09/2021,17:09:41
257.58488965034485,16.8,24.7,-5.6055045871559654,227.82149057539684,0.0,0.0,24/09/2021,17:09:44
261.06917452812195,16.8,23.0,8.70470183486238,199.63665674603175,0.0,0.0,24/09/2021,17:09:47
264.06773853302,16.9,24.1,-74.94667431192661,287.4569072420635,0.0,0.0,24/09/2021,17:09:50
267.10178565979004,17.0,27.4,-1.4552752293577997,311.0980902777778,0.0,0.0,24/09/2021,17:09:54
270.61714696884155,17.0,28.4,8.0848623853211,301.51382688492066,0.0,0.0,24/09/2021,17:09:57
274.1413516998291,17.0,28.6,-26.275802752293576,286.5339781746032,0.0,0.0,24/09/2021,17:10:01
277.60928750038147,17.0,29.5,-9.405389908256883,-116.99900793650794,0.0,0.0,24/09/2021,17:10:04
281.1830163002014,17.1,29.6,67.61639908256879,168.8250248015873,0.0,0.0,24/09/2021,17:10:08
284.52066802978516,17.0,31.3,-53.872133027522935,287.2439236111111,0.0,0.0,24/09/2021,17:10:11
287.5975890159607,17.1,31.5,3.772935779816513,148.09461805555554,0.0,0.0,24/09/2021,17:10:14
291.06414222717285,17.2,32.7,7.950114678899081,102.6581101190476,0.0,0.0,24/09/2021,17:10:17
294.10856461524963,17.1,32.6,-33.20183486238532,-185.01178075396825,0.0,0.0,24/09/2021,17:10:21
297.5747239589691,17.1,31.8,-11.669151376146791,288.3798363095238,0.0,0.0,24/09/2021,17:10:24
301.1478521823883,17.0,32.3,36.8130733944954,321.25031001984127,0.0,0.0,24/09/2021,17:10:28
304.6483254432678,17.0,32.4,-36.543577981651374,145.538814484127,0.0,0.0,24/09/2021,17:10:31
308.1143264770508,16.9,32.0,-36.24713302752293,335.3072296626984,0.0,0.0,24/09/2021,17:10:35
311.58931255340576,16.9,32.0,21.64048165137614,357.9544890873016,0.0,0.0,24/09/2021,17:10:38
315.0547790527344,16.9,29.6,37.72935779816514,368.5326760912699,0.0,0.0,24/09/2021,17:10:41
318.08522868156433,16.8,29.6,-10.025229357798166,287.3859126984127,0.0,0.0,24/09/2021,17:10:45
321.56048011779785,16.8,29.5,19.56536697247706,294.41437251984127,0.0,0.0,24/09/2021,17:10:48
324.7792947292328,16.8,29.6,-12.154243119266056,340.34784226190476,0.0,0.0,24/09/2021,17:10:51
328.1164617538452,16.9,29.4,23.473050458715594,211.49274553571428,0.0,0.0,24/09/2021,17:10:55
331.57398080825806,17.0,29.2,-7.4650229357798175,197.36483134920636,0.0,0.0,24/09/2021,17:10:58
335.13658905029297,17.0,29.1,-71.2815366972477,316.2096974206349,0.0,0.0,24/09/2021,17:11:02
338.6466131210327,17.0,30.6,20.616399082568808,217.52728174603175,0.0,0.0,24/09/2021,17:11:05
342.03750467300415,16.7,30.7,12.315940366972473,312.8729538690476,0.0,0.0,24/09/2021,17:11:08
345.0681326389313,16.7,30.7,4.743119266055044,166.05623759920636,0.0,0.0,24/09/2021,17:11:11
348.04959297180176,16.6,30.6,-37.83715596330275,326.3619171626984,0.0,0.0,24/09/2021,17:11:14
351.0826280117035,16.6,30.4,-85.34919724770641,238.04470486111111,0.0,0.0,24/09/2021,17:11:18
354.5357265472412,16.5,29.9,27.973623853211002,224.05877976190476,0.0,0.0,24/09/2021,17:11:21
357.57069063186646,16.6,29.9,-62.33428899082568,273.8259548611111,0.0,0.0,24/09/2021,17:11:24
361.06325340270996,16.7,30.0,4.473623853211007,274.1099330357143,0.0,0.0,24/09/2021,17:11:28
364.57244205474854,16.7,29.2,-80.0940366972477,283.1972346230159,0.0,0.0,24/09/2021,17:11:31
368.0407910346985,16.5,27.0,57.99541284403669,245.14415922619048,0.0,0.0,24/09/2021,17:11:34
371.08491373062134,16.5,26.8,107.44782110091742,305.0635540674603,0.0,0.0,24/09/2021,17:11:37
374.0790627002716,16.4,26.7,-25.925458715596328,256.7872643849206,0.0,0.0,24/09/2021,17:11:40
377.1344864368439,16.3,25.8,71.90137614678898,258.06516617063494,0.0,0.0,24/09/2021,17:11:44
380.5687358379364,16.2,25.6,-57.24082568807339,30.74063740079365,0.0,0.0,24/09/2021,17:11:47
383.6230881214142,16.2,24.0,-125.47706422018348,237.97371031746033,0.0,0.0,24/09/2021,17:11:50
387.1424705982208,16.1,23.5,-30.695527522935777,176.5634300595238,0.0,0.0,24/09/2021,17:11:54
390.59302258491516,15.9,22.4,-21.37098623853211,259.2720734126984,0.0,0.0,24/09/2021,17:11:58
394.6839077472687,15.9,22.4,-24.038990825688074,258.98809523809524,0.0,0.0,24/09/2021,17:12:01
398.06708574295044,15.9,23.5,28.809059633027516,241.23945932539684,0.0,0.0,24/09/2021,17:12:04
401.1371822357178,16.0,22.6,25.709862385321095,281.6353546626984,0.0,0.0,24/09/2021,17:12:08
404.610732793808,15.8,21.2,-20.508600917431195,176.06646825396825,0.0,0.0,24/09/2021,17:12:11
408.4261529445648,15.9,21.4,-34.38761467889908,255.08339533730157,0.0,0.0,24/09/2021,17:12:15
411.5478723049164,15.8,21.3,6.92603211009174,226.046626984127,0.0,0.0,24/09/2021,17:12:18
414.5514018535614,15.8,21.2,-73.65309633027523,189.76841517857142,0.0,0.0,24/09/2021,17:12:21
418.03237080574036,15.9,21.2,35.86983944954128,233.00409226190476,0.0,0.0,24/09/2021,17:12:24
421.0892231464386,15.9,21.0,16.681766055045863,173.65265376984127,0.0,0.0,24/09/2021,17:12:28
424.56866812705994,15.7,20.8,15.81938073394495,300.7328869047619,0.0,0.0,24/09/2021,17:12:31
428.1078419685364,15.7,20.8,-58.50745412844036,287.3859126984127,0.0,0.0,24/09/2021,17:12:35
431.5495927333832,15.6,21.0,20.64334862385321,286.95994543650795,0.0,0.0,24/09/2021,17:12:38
434.5391709804535,15.7,21.2,69.23337155963303,231.22922867063494,0.0,0.0,24/09/2021,17:12:41
437.5422406196594,15.8,20.2,-57.3216743119266,-152.49627976190476,0.0,0.0,24/09/2021,17:12:44
440.5759677886963,15.8,19.9,20.64334862385321,312.30499751984127,0.0,0.0,24/09/2021,17:12:47
444.0788998603821,15.8,21.5,32.15080275229357,291.7165798611111,0.0,0.0,24/09/2021,17:12:50
447.07874059677124,15.8,22.2,25.871559633027523,336.4431423611111,0.0,0.0,24/09/2021,17:12:53
450.09042263031006,15.8,23.1,-6.952981651376146,-23.996155753968253,0.0,0.0,24/09/2021,17:12:57
453.55766248703003,15.8,23.7,-64.46330275229357,60.20337301587301,0.0,0.0,24/09/2021,17:13:00
457.11843609809875,15.8,23.9,8.516055045871559,346.8793402777778,0.0,0.0,24/09/2021,17:13:04
460.53961277008057,15.8,24.9,-12.262041284403669,330.4086061507937,0.0,0.0,24/09/2021,17:13:07
464.1059329509735,15.9,24.8,1.4552752293577997,100.17330109126983,0.0,0.0,24/09/2021,17:13:11
467.61139154434204,15.8,23.8,17.139908256880734,373.5022941468254,0.0,0.0,24/09/2021,17:13:14
471.1144859790802,15.9,22.9,28.94380733944953,366.4028397817461,0.0,0.0,24/09/2021,17:13:18
474.5617492198944,15.8,22.5,-73.11410550458714,274.39391121031747,0.0,0.0,24/09/2021,17:13:21
477.61394929885864,15.9,22.8,6.656536697247702,381.80865575396825,0.0,0.0,24/09/2021,17:13:24
481.09058141708374,15.9,23.3,-10.159977064220184,306.69642857142856,0.0,0.0,24/09/2021,17:13:28
484.5557978153229,15.9,24.5,-27.380733944954127,350.0740947420635,0.0,0.0,24/09/2021,17:13:31
487.59771394729614,16.0,24.6,-45.43692660550458,342.76165674603175,0.0,0.0,24/09/2021,17:13:34
491.07906198501587,16.0,24.8,34.064220183486235,335.1652405753968,0.0,0.0,24/09/2021,17:13:37
494.06183075904846,16.1,24.7,-27.1651376146789,316.6356646825397,0.0,0.0,24/09/2021,17:13:40
497.1001091003418,16.0,24.8,1.8595183486238545,293.56243799603175,0.0,0.0,24/09/2021,17:13:44
501.102068901062,16.0,25.4,7.465022935779813,322.1732390873016,0.0,0.0,24/09/2021,17:13:48
504.5539619922638,16.1,25.6,7.411123853211008,322.386222718254,0.0,0.0,24/09/2021,17:13:51
507.60791659355164,16.1,26.8,-47.538990825688074,253.66350446428572,0.0,0.0,24/09/2021,17:13:54
511.0901484489441,16.1,27.6,-35.169151376146786,306.8384176587302,0.0,0.0,24/09/2021,17:13:58
514.574613571167,16.2,27.4,-3.476490825688075,268.2883804563492,0.0,0.0,24/09/2021,17:14:01
518.1355202198029,16.0,27.4,-4.985665137614679,224.12977430555554,0.0,0.0,24/09/2021,17:14:05
521.5517859458923,16.2,27.7,24.36238532110091,-2.058841765873016,0.0,0.0,24/09/2021,17:14:08
524.6181743144989,16.4,28.7,36.75917431192659,296.2602306547619,0.0,0.0,24/09/2021,17:14:11
528.0995554924011,16.4,28.6,13.90596330275229,259.6980406746032,0.0,0.0,24/09/2021,17:14:15
531.6311550140381,16.4,28.3,20.23910550458715,185.15376984126985,0.0,0.0,24/09/2021,17:14:18
535.0871872901917,16.3,28.1,24.73967889908257,-244.07924107142858,0.0,0.0,24/09/2021,17:14:21
538.051463842392,16.2,27.5,18.4334862385321,-58.42850942460318,0.0,0.0,24/09/2021,17:14:24
541.0751039981842,16.1,28.0,30.69552752293577,-206.16815476190476,0.0,0.0,24/09/2021,17:14:27
544.2318799495697,16.1,26.4,-0.7276376146788999,352.9848710317461,0.0,0.0,24/09/2021,17:14:31
547.6047914028168,16.1,25.6,69.34116972477064,114.0172371031746,0.0,0.0,24/09/2021,17:14:34
551.1110694408417,16.1,24.8,-43.065366972477065,-111.6034226190476,0.0,0.0,24/09/2021,17:14:38
554.5856528282166,16.0,24.2,82.35779816513761,321.25031001984127,0.0,0.0,24/09/2021,17:14:41
558.1280329227448,16.0,23.9,19.56536697247706,345.3884548611111,0.0,0.0,24/09/2021,17:14:45
561.5108065605164,16.0,23.1,-69.71846330275228,335.73319692460313,0.0,0.0,24/09/2021,17:14:48
564.566189289093,15.8,22.8,16.708715596330272,-190.76233878968256,0.0,0.0,24/09/2021,17:14:51
567.6301884651184,15.9,22.9,27.9466743119266,366.9707961309524,0.0,0.0,24/09/2021,17:14:54
571.1474013328552,16.0,23.4,-0.053899082568808106,384.2934647817461,0.0,0.0,24/09/2021,17:14:58
574.5630674362183,16.0,24.4,-2.5602064220183487,321.8182663690476,0.0,0.0,24/09/2021,17:15:01
578.0937507152557,15.9,25.2,-79.60894495412842,271.6961185515873,0.0,0.0,24/09/2021,17:15:05
581.5600831508636,16.0,24.7,-100.79128440366972,356.32161458333337,0.0,0.0,24/09/2021,17:15:08
584.55322098732,16.0,24.3,-29.563646788990823,377.54898313492066,0.0,0.0,24/09/2021,17:15:11
587.5918729305267,16.0,24.3,-84.62155963302753,331.331535218254,0.0,0.0,24/09/2021,17:15:15
591.5696008205414,16.0,24.1,-13.313073394495413,352.4169146825397,0.0,0.0,24/09/2021,17:15:18
595.1678459644318,16.0,24.2,7.572821100917428,297.11216517857144,0.0,0.0,24/09/2021,17:15:22
598.6401150226593,16.0,23.1,-5.605504587155964,327.21385168650795,0.0,0.0,24/09/2021,17:15:25
602.1080601215363,16.0,23.2,-30.58772935779816,26.26798115079365,0.0,0.0,24/09/2021,17:15:29
605.6064164638519,16.1,23.0,-72.6829128440367,139.14930555555554,0.0,0.0,24/09/2021,17:15:32
609.0579550266266,16.1,22.0,6.737385321100917,302.72073412698415,0.0,0.0,24/09/2021,17:15:35
612.0849807262421,16.2,21.5,31.342316513761464,92.36390128968254,0.0,0.0,24/09/2021,17:15:39
615.5360381603241,16.1,21.5,-6.952981651376145,224.05877976190476,0.0,0.0,24/09/2021,17:15:42
618.5811114311218,16.0,21.3,45.43692660550458,42.3837425595238,0.0,0.0,24/09/2021,17:15:45
622.1138324737549,16.0,21.9,38.91513761467889,318.33953373015873,0.0,0.0,24/09/2021,17:15:49
625.5710904598236,16.2,22.0,8.947247706422013,161.2996031746032,0.0,0.0,24/09/2021,17:15:52
628.6425895690918,16.1,23.4,-74.1381880733945,299.3839905753968,0.0,0.0,24/09/2021,17:15:55
632.1556077003479,16.1,23.3,-60.2591743119266,330.47960069444446,0.0,0.0,24/09/2021,17:15:59
635.6348397731781,16.4,23.6,-0.6467889908256896,319.40445188492066,0.0,0.0,24/09/2021,17:16:02
639.1285769939423,16.5,24.9,-61.606651376146786,310.03317212301585,0.0,0.0,24/09/2021,17:16:06
642.5839080810547,16.5,23.9,-49.91055045871559,322.03125,0.0,0.0,24/09/2021,17:16:09
646.1157922744751,16.5,24.6,-70.55389908256879,316.9906374007937,0.0,0.0,24/09/2021,17:16:13
649.62766289711,16.5,24.5,24.09288990825688,210.1438492063492,0.0,0.0,24/09/2021,17:16:16
653.1342148780823,16.5,24.6,-8.030963302752294,183.6628844246032,0.0,0.0,24/09/2021,17:16:20
657.1509628295898,16.5,24.6,-20.05045871559633,248.6228918650794,0.0,0.0,24/09/2021,17:16:24
661.1086504459381,16.4,24.6,3.2878440366972446,342.83265128968253,0.0,0.0,24/09/2021,17:16:28
664.5467286109924,16.4,25.6,-34.818807339449535,301.30084325396825,0.0,0.0,24/09/2021,17:16:31
667.576188325882,16.4,25.6,10.752866972477065,277.44667658730157,0.0,0.0,24/09/2021,17:16:34
671.1272220611572,16.4,26.0,33.174885321100916,308.7552703373016,0.0,0.0,24/09/2021,17:16:38
674.5664055347443,16.3,26.2,-13.070527522935778,249.04885912698413,0.0,0.0,24/09/2021,17:16:41
678.2304935455322,16.3,25.3,-64.27465596330275,191.2593005952381,0.0,0.0,24/09/2021,17:16:45
681.5593206882477,16.2,24.1,-22.90711009174312,-143.47997271825398,0.0,0.0,24/09/2021,17:16:48
684.58029961586,16.3,24.1,36.408830275229356,262.82180059523813,0.0,0.0,24/09/2021,17:16:51
688.1229255199432,16.3,23.9,-34.30676605504587,277.5886656746032,0.0,0.0,24/09/2021,17:16:55
691.5156192779541,16.3,24.1,-25.629013761467892,288.663814484127,0.0,0.0,24/09/2021,17:16:58
694.6800830364227,16.3,24.8,4.338876146788989,296.0472470238095,0.0,0.0,24/09/2021,17:17:01
698.089616060257,16.4,25.9,6.279243119266054,342.335689484127,0.0,0.0,24/09/2021,17:17:05
701.6189255714417,16.3,25.7,37.432912844036686,245.8541046626984,0.0,0.0,24/09/2021,17:17:08
705.1105375289917,16.3,25.0,44.95183486238532,-42.73871527777777,0.0,0.0,24/09/2021,17:17:12
708.6389465332031,16.2,24.8,25.898509174311926,315.3577628968254,0.0,0.0,24/09/2021,17:17:15
712.205112695694,16.1,24.6,-24.9822247706422,203.683345734127,0.0,0.0,24/09/2021,17:17:19
715.5736765861511,15.9,24.3,-66.24197247706421,315.144779265873,0.0,0.0,24/09/2021,17:17:22
718.6041400432587,15.9,24.3,14.20240825688073,284.1201636904762,0.0,0.0,24/09/2021,17:17:25
722.1092617511749,15.9,25.1,57.698967889908246,329.41468253968253,0.0,0.0,24/09/2021,17:17:29
725.6165301799774,15.7,24.5,35.60034403669724,350.42906746031747,0.0,0.0,24/09/2021,17:17:32
729.1323890686035,15.5,23.6,-3.1261467889908237,180.61011904761907,0.0,0.0,24/09/2021,17:17:36
732.617922782898,15.5,22.2,-7.249426605504587,251.6756572420635,0.0,0.0,24/09/2021,17:17:39
736.1894094944,15.5,22.1,23.311353211009173,313.51190476190476,0.0,0.0,24/09/2021,17:17:43
739.5912318229675,15.2,22.0,-68.74827981651376,271.3411458333333,0.0,0.0,24/09/2021,17:17:46
743.1151342391968,15.2,20.9,29.21330275229358,270.418216765873,0.0,0.0,24/09/2021,17:17:50
746.6021015644073,15.3,20.9,-70.41915137614677,322.31522817460313,0.0,0.0,24/09/2021,17:17:53
750.0618846416473,15.2,20.5,-17.355504587155963,196.08692956349205,0.0,0.0,24/09/2021,17:17:57
753.5965406894684,15.1,20.3,-13.42087155963303,267.4364459325397,0.0,0.0,24/09/2021,17:18:00
757.4132854938507,15.0,20.5,5.228211009174306,158.53081597222223,0.0,0.0,24/09/2021,17:18:04
760.5557646751404,14.9,20.3,2.0481651376146783,257.85218253968253,0.0,0.0,24/09/2021,17:18:07
763.5946092605591,15.0,20.3,49.56020642201835,332.9644097222222,0.0,0.0,24/09/2021,17:18:10
767.1097095012665,15.0,19.0,12.369839449541278,304.42460317460313,0.0,0.0,24/09/2021,17:18:14
770.5778067111969,15.3,19.2,30.641628440366965,334.5262896825397,0.0,0.0,24/09/2021,17:18:17
774.1899302005768,15.3,18.7,-42.6072247706422,348.5122147817461,0.0,0.0,24/09/2021,17:18:21
777.6038873195648,15.3,18.3,-28.081422018348626,303.71465773809524,0.0,0.0,24/09/2021,17:18:24
781.0816304683685,15.4,18.4,-12.747133027522937,245.14415922619048,0.0,0.0,24/09/2021,17:18:27
784.1189157962799,15.5,18.8,-75.10837155963303,346.808345734127,0.0,0.0,24/09/2021,17:18:31
787.616884469986,15.5,19.4,42.095183486238525,275.0328621031746,0.0,0.0,24/09/2021,17:18:34
791.1361961364746,15.5,18.9,-10.698967889908257,104.36197916666666,0.0,0.0,24/09/2021,17:18:38
794.5571119785309,15.4,18.6,1.6978211009174304,-37.55611359126984,0.0,0.0,24/09/2021,17:18:41
798.1802167892456,15.3,17.8,-37.16341743119266,254.65742807539684,0.0,0.0,24/09/2021,17:18:45
801.5532629489899,15.3,17.2,-54.57282110091743,367.112785218254,0.0,0.0,24/09/2021,17:18:48
804.5803337097168,15.3,17.3,25.736811926605505,269.3532986111111,0.0,0.0,24/09/2021,17:18:51
808.132472038269,15.3,17.8,-9.67488532110092,396.2915426587302,0.0,0.0,24/09/2021,17:18:55
812.1404738426208,15.5,19.0,34.6032110091743,425.9672619047619,0.0,0.0,24/09/2021,17:18:59
815.597226858139,16.7,20.9,-18.78383027522936,431.5048363095238,0.0,0.0,24/09/2021,17:19:02
819.1003260612488,16.8,20.8,-33.20183486238532,295.550285218254,0.0,0.0,24/09/2021,17:19:06
822.6144621372223,16.9,22.2,19.24197247706422,374.7092013888889,0.0,0.0,24/09/2021,17:19:09
826.13223695755,17.0,21.5,28.000573394495405,348.7961929563492,0.0,0.0,24/09/2021,17:19:13
829.5572099685669,17.1,21.6,17.19380733944954,156.32998511904762,0.0,0.0,24/09/2021,17:19:16
832.6130554676056,17.2,21.5,-41.82568807339449,26.551959325396826,0.0,0.0,24/09/2021,17:19:19
836.1158339977264,17.2,21.5,12.693233944954125,346.02740575396825,0.0,0.0,24/09/2021,17:19:23
839.5830864906311,17.3,21.7,14.52580275229357,291.077628968254,0.0,0.0,24/09/2021,17:19:26
843.1204166412354,17.3,21.9,38.376146788990816,30.598648313492063,0.0,0.0,24/09/2021,17:19:30
846.5502393245697,17.2,21.5,-67.05045871559632,-216.60435267857142,0.0,0.0,24/09/2021,17:19:33
849.6039338111877,17.2,24.7,-74.73107798165135,264.241691468254,0.0,0.0,24/09/2021,17:19:36
853.0856227874756,17.0,24.2,-8.462155963302754,61.623263888888886,0.0,0.0,24/09/2021,17:19:40
856.5895986557007,17.1,24.4,-5.767201834862386,322.8831845238095,0.0,0.0,24/09/2021,17:19:43
860.1159813404083,17.1,24.1,-60.60951834862385,280.4994419642857,0.0,0.0,24/09/2021,17:19:47
863.6541566848755,18.2,24.9,2.42545871559633,330.4086061507937,0.0,0.0,24/09/2021,17:19:50
