time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,WE_NO2  [mV] ,AE_NO2  [mV] ,WE_CO  [mV] ,AE_CO [mV],data,ora
264.06773853302,16.9,24.1,294.8125,306.84375,322.46875,266.53125,24/09/2021,17:09:50
267.10178565979004,17.0,27.4,297.21875,303.625,322.09375,270.25,24/09/2021,17:09:54
270.61714696884155,17.0,28.4,293.21875,300.9375,323.96875,267.59375,24/09/2021,17:09:57
274.1413516998291,17.0,28.6,298.4375,305.78125,320.90625,267.4375,24/09/2021,17:10:01
277.60928750038147,17.0,29.5,296.0,303.46875,302.03125,220.8125,24/09/2021,17:10:04
281.1830163002014,17.1,29.6,298.875,300.28125,314.6875,254.3125,24/09/2021,17:10:08
284.52066802978516,17.0,31.3,290.84375,303.46875,321.53125,267.125,24/09/2021,17:10:11
287.5975890159607,17.1,31.5,295.09375,302.1875,314.34375,251.5,24/09/2021,17:10:14
291.06414222717285,17.2,32.7,295.28125,302.03125,310.90625,247.125,24/09/2021,17:10:17
294.10856461524963,17.1,32.6,294.25,304.0,300.75,211.6875,24/09/2021,17:10:21
297.5747239589691,17.1,31.8,292.53125,301.78125,322.0625,266.9375,24/09/2021,17:10:24
301.1478521823883,17.0,32.3,293.9375,299.5625,324.9375,269.84375,24/09/2021,17:10:28
304.6483254432678,17.0,32.4,296.59375,305.4375,316.40625,249.75,24/09/2021,17:10:31
308.1143264770508,16.9,32.0,298.46875,306.40625,324.375,272.28125,24/09/2021,17:10:35
311.58931255340576,16.9,32.0,296.15625,301.65625,325.375,274.9375,24/09/2021,17:10:38
315.0547790527344,16.9,29.6,296.65625,300.9375,327.09375,275.34375,24/09/2021,17:10:41
318.08522868156433,16.8,29.6,295.15625,303.0625,323.4375,265.875,24/09/2021,17:10:45
321.56048011779785,16.8,29.5,296.6875,302.0625,324.46875,266.21875,24/09/2021,17:10:48
324.7792947292328,16.8,29.6,294.96875,303.09375,325.0625,272.5625,24/09/2021,17:10:51
328.1164617538452,16.9,29.4,299.21875,303.15625,316.8125,259.15625,24/09/2021,17:10:55
331.57398080825806,17.0,29.2,295.75,303.21875,314.5,258.625,24/09/2021,17:10:58
335.13658905029297,17.0,29.1,297.375,307.96875,320.875,271.8125,24/09/2021,17:11:02
338.6466131210327,17.0,30.6,295.5625,301.40625,316.3125,260.375,24/09/2021,17:11:05
342.03750467300415,16.7,30.7,296.5,302.40625,323.9375,269.28125,24/09/2021,17:11:08
345.0681326389313,16.7,30.7,296.75,303.0,315.25,253.53125,24/09/2021,17:11:11
348.04959297180176,16.6,30.6,295.96875,305.1875,323.53125,271.53125,24/09/2021,17:11:14
351.0826280117035,16.6,30.4,295.625,307.90625,320.96875,260.28125,24/09/2021,17:11:18
354.5357265472412,16.5,29.9,297.1875,301.8125,315.3125,262.0,24/09/2021,17:11:21
357.57069063186646,16.6,29.9,297.9375,307.71875,319.65625,266.40625,24/09/2021,17:11:24
361.06325340270996,16.7,30.0,295.53125,302.375,320.46875,265.90625,24/09/2021,17:11:28
364.57244205474854,16.7,29.2,295.34375,307.4375,319.5625,267.84375,24/09/2021,17:11:31
368.0407910346985,16.5,27.0,300.90625,301.9375,319.34375,262.40625,24/09/2021,17:11:34
371.08491373062134,16.5,26.8,303.375,300.21875,323.4375,268.46875,24/09/2021,17:11:37
374.0790627002716,16.4,26.7,301.625,307.4375,319.375,264.09375,24/09/2021,17:11:40
377.1344864368439,16.3,25.8,300.5,300.875,323.6875,261.40625,24/09/2021,17:11:44
380.5687358379364,16.2,25.6,291.34375,303.9375,307.5,238.84375,24/09/2021,17:11:47
383.6230881214142,16.2,24.0,292.21875,308.5625,319.59375,261.1875,24/09/2021,17:11:50
387.1424705982208,16.1,23.5,294.71875,304.09375,314.75,255.40625,24/09/2021,17:11:54
390.59302258491516,15.9,22.4,290.8125,301.46875,319.5,264.375,24/09/2021,17:11:58
394.6839077472687,15.9,22.4,294.71875,303.6875,318.125,265.25,24/09/2021,17:12:01
398.06708574295044,15.9,23.5,296.15625,301.21875,317.96875,262.75,24/09/2021,17:12:04
401.1371822357178,16.0,22.6,294.3125,300.4375,324.09375,264.59375,24/09/2021,17:12:08
404.610732793808,15.8,21.2,295.1875,303.71875,316.5625,254.125,24/09/2021,17:12:11
408.4261529445648,15.9,21.4,298.03125,306.0625,320.5,263.09375,24/09/2021,17:12:15
411.5478723049164,15.8,21.3,295.875,302.40625,319.6875,259.375,24/09/2021,17:12:18
414.5514018535614,15.8,21.2,293.65625,306.15625,315.3125,256.96875,24/09/2021,17:12:21
418.03237080574036,15.9,21.2,297.6875,301.59375,316.53125,262.5,24/09/2021,17:12:24
421.0892231464386,15.9,21.0,295.34375,301.53125,317.71875,253.0,24/09/2021,17:12:28
424.56866812705994,15.7,20.8,296.3125,302.09375,321.40625,269.1875,24/09/2021,17:12:31
428.1078419685364,15.7,20.8,296.71875,306.84375,321.9375,266.875,24/09/2021,17:12:35
431.5495927333832,15.6,21.0,297.40625,302.375,319.21875,268.625,24/09/2021,17:12:38
434.5391709804535,15.7,21.2,299.65625,300.59375,316.84375,262.03125,24/09/2021,17:12:41
437.5422406196594,15.8,20.2,298.28125,307.59375,301.34375,216.0625,24/09/2021,17:12:44
440.5759677886963,15.8,19.9,298.59375,303.0,322.59375,270.09375,24/09/2021,17:12:47
444.0788998603821,15.8,21.5,297.96875,301.96875,319.46875,269.15625,24/09/2021,17:12:50
447.07874059677124,15.8,22.2,297.0625,301.875,324.625,272.28125,24/09/2021,17:12:53
450.09042263031006,15.8,23.1,298.71875,304.75,304.96875,232.5,24/09/2021,17:12:57
453.55766248703003,15.8,23.7,291.21875,304.3125,310.75,241.0,24/09/2021,17:13:00
457.11843609809875,15.8,23.9,293.625,301.125,324.15625,274.125,24/09/2021,17:13:04
460.53961277008057,15.8,24.9,294.125,302.65625,324.46875,271.5,24/09/2021,17:13:07
464.1059329509735,15.9,24.8,295.0625,302.3125,312.46875,245.71875,24/09/2021,17:13:11
467.61139154434204,15.8,23.8,294.03125,300.8125,326.875,276.21875,24/09/2021,17:13:14
471.1144859790802,15.9,22.9,295.875,301.0625,327.75,274.59375,24/09/2021,17:13:18
474.5617492198944,15.8,22.5,297.28125,308.03125,321.46875,265.28125,24/09/2021,17:13:21
477.61394929885864,15.9,22.8,296.4375,302.71875,328.65625,276.25,24/09/2021,17:13:24
481.09058141708374,15.9,23.3,296.625,303.84375,324.40625,268.0625,24/09/2021,17:13:28
484.5557978153229,15.9,24.5,295.875,304.5,325.09375,273.96875,24/09/2021,17:13:31
487.59771394729614,16.0,24.6,294.375,304.8125,324.9375,273.0,24/09/2021,17:13:34
491.07906198501587,16.0,24.8,295.875,300.75,323.6875,272.71875,24/09/2021,17:13:37
494.06183075904846,16.1,24.7,293.40625,303.1875,323.59375,270.0625,24/09/2021,17:13:40
497.1001091003418,16.0,24.8,296.0,302.78125,322.78125,267.21875,24/09/2021,17:13:44
501.102068901062,16.0,25.4,295.9375,302.40625,324.90625,270.0,24/09/2021,17:13:48
504.5539619922638,16.1,25.6,296.40625,302.65625,322.09375,271.90625,24/09/2021,17:13:51
507.60791659355164,16.1,26.8,296.03125,305.8125,320.1875,263.09375,24/09/2021,17:13:54
511.0901484489441,16.1,27.6,298.0,306.09375,325.46875,267.375,24/09/2021,17:13:58
514.574613571167,16.2,27.4,296.6875,303.46875,322.9375,263.40625,24/09/2021,17:14:01
518.1355202198029,16.0,27.4,296.75,303.59375,315.46875,261.90625,24/09/2021,17:14:05
521.5517859458923,16.2,27.7,296.53125,301.6875,309.375,232.78125,24/09/2021,17:14:08
524.6181743144989,16.4,28.7,297.375,301.375,320.9375,268.84375,24/09/2021,17:14:11
528.0995554924011,16.4,28.6,296.625,302.375,318.9375,264.8125,24/09/2021,17:14:15
531.6311550140381,16.4,28.3,296.46875,301.90625,314.71875,256.6875,24/09/2021,17:14:18
535.0871872901917,16.3,28.1,294.4375,300.5625,302.375,201.9375,24/09/2021,17:14:21
538.051463842392,16.2,27.5,294.65625,301.0625,310.375,223.84375,24/09/2021,17:14:24
541.0751039981842,16.1,28.0,294.59375,300.28125,299.5625,209.375,24/09/2021,17:14:27
544.2318799495697,16.1,26.4,297.125,303.53125,325.6875,274.0,24/09/2021,17:14:31
547.6047914028168,16.1,25.6,299.3125,300.40625,311.53125,248.375,24/09/2021,17:14:34
551.1110694408417,16.1,24.8,296.90625,306.0,302.9375,221.0,24/09/2021,17:14:38
554.5856528282166,16.0,24.2,298.625,299.25,321.0,272.46875,24/09/2021,17:14:41
558.1280329227448,16.0,23.9,300.84375,304.25,324.8125,273.46875,24/09/2021,17:14:45
561.5108065605164,16.0,23.1,296.84375,307.59375,322.78125,273.40625,24/09/2021,17:14:48
564.566189289093,15.8,22.8,296.0,301.875,301.78125,210.15625,24/09/2021,17:14:51
567.6301884651184,15.9,22.9,295.34375,300.84375,326.0,275.84375,24/09/2021,17:14:54
571.1474013328552,16.0,23.4,296.90625,303.375,325.03125,279.03125,24/09/2021,17:14:58
574.5630674362183,16.0,24.4,294.65625,302.34375,323.5625,270.84375,24/09/2021,17:15:01
578.0937507152557,15.9,25.2,296.46875,308.0,325.65625,262.09375,24/09/2021,17:15:05
581.5600831508636,16.0,24.7,295.4375,308.75,325.90625,274.34375,24/09/2021,17:15:08
584.55322098732,16.0,24.3,296.75,305.09375,327.25,276.5625,24/09/2021,17:15:11
587.5918729305267,16.0,24.3,297.3125,308.75,323.21875,272.46875,24/09/2021,17:15:15
591.5696008205414,16.0,24.1,297.03125,304.25,324.25,274.875,24/09/2021,17:15:18
595.1678459644318,16.0,24.2,296.1875,302.53125,322.34375,268.03125,24/09/2021,17:15:22
598.6401150226593,16.0,23.1,298.28125,304.4375,324.375,271.09375,24/09/2021,17:15:25
602.1080601215363,16.0,23.2,297.34375,305.46875,309.375,236.9375,24/09/2021,17:15:29
605.6064164638519,16.1,23.0,294.71875,306.65625,313.59375,250.6875,24/09/2021,17:15:32
609.0579550266266,16.1,22.0,297.21875,303.125,321.75,269.25,24/09/2021,17:15:35
612.0849807262421,16.2,21.5,299.0625,302.59375,309.25,246.71875,24/09/2021,17:15:39
615.5360381603241,16.1,21.5,300.5,305.6875,315.875,261.625,24/09/2021,17:15:42
618.5811114311218,16.0,21.3,298.5,301.4375,306.5,241.21875,24/09/2021,17:15:45
622.1138324737549,16.0,21.9,298.21875,301.6875,323.5,270.375,24/09/2021,17:15:49
625.5710904598236,16.2,22.0,298.1875,303.5,313.96875,253.6875,24/09/2021,17:15:52
628.6425895690918,16.1,23.4,295.5,307.15625,321.0625,269.21875,24/09/2021,17:15:55
632.1556077003479,16.1,23.3,298.0,307.625,323.125,272.40625,24/09/2021,17:15:59
635.6348397731781,16.4,23.6,297.3125,303.625,324.34375,269.96875,24/09/2021,17:16:02
639.1285769939423,16.5,24.9,296.65625,307.0,322.9375,269.53125,24/09/2021,17:16:06
642.5839080810547,16.5,23.9,297.0625,306.5,324.6875,270.125,24/09/2021,17:16:09
646.1157922744751,16.5,24.6,297.875,308.1875,323.625,270.09375,24/09/2021,17:16:13
649.62766289711,16.5,24.5,298.875,302.9375,320.59375,256.4375,24/09/2021,17:16:16
653.1342148780823,16.5,24.6,297.40625,304.125,315.1875,256.15625,24/09/2021,17:16:20
657.1509628295898,16.5,24.6,296.84375,304.5625,319.6875,262.6875,24/09/2021,17:16:24
661.1086504459381,16.4,24.6,296.9375,303.1875,324.0625,273.59375,24/09/2021,17:16:28
664.5467286109924,16.4,25.6,297.625,305.875,320.6875,269.75,24/09/2021,17:16:31
667.576188325882,16.4,25.6,297.03125,302.78125,320.5,266.375,24/09/2021,17:16:34
671.1272220611572,16.4,26.0,298.5625,302.21875,321.71875,270.15625,24/09/2021,17:16:38
674.5664055347443,16.3,26.2,294.625,302.96875,318.375,263.625,24/09/2021,17:16:41
678.2304935455322,16.3,25.3,297.0,307.34375,320.28125,253.875,24/09/2021,17:16:45
681.5593206882477,16.2,24.1,296.15625,304.375,299.0625,218.90625,24/09/2021,17:16:48
684.58029961586,16.3,24.1,298.34375,301.90625,319.8125,264.6875,24/09/2021,17:16:51
688.1229255199432,16.3,23.9,297.625,305.84375,320.8125,266.1875,24/09/2021,17:16:55
691.5156192779541,16.3,24.1,294.59375,303.71875,320.53125,268.0,24/09/2021,17:16:58
694.6800830364227,16.3,24.8,297.0,303.15625,321.125,268.6875,24/09/2021,17:17:01
698.089616060257,16.4,25.9,296.75,302.90625,323.90625,273.625,24/09/2021,17:17:05
701.6189255714417,16.3,25.7,296.5625,300.90625,319.5,262.40625,24/09/2021,17:17:08
705.1105375289917,16.3,25.0,296.1875,300.25,305.0625,229.6875,24/09/2021,17:17:12
708.6389465332031,16.2,24.8,297.125,301.90625,322.375,270.6875,24/09/2021,17:17:15
712.205112695694,16.1,24.6,299.65625,306.34375,314.625,259.46875,24/09/2021,17:17:19
715.5736765861511,15.9,24.3,296.59375,307.25,322.0,270.90625,24/09/2021,17:17:22
718.6041400432587,15.9,24.3,298.5,303.34375,322.34375,266.125,24/09/2021,17:17:25
722.1092617511749,15.9,25.1,296.0625,299.40625,324.53125,271.3125,24/09/2021,17:17:29
725.6165301799774,15.7,24.5,294.09375,299.71875,325.5,273.75,24/09/2021,17:17:32
729.1323890686035,15.5,23.6,295.125,302.625,318.40625,253.5625,24/09/2021,17:17:36
732.617922782898,15.5,22.2,298.03125,304.40625,321.71875,261.78125,24/09/2021,17:17:39
736.1894094944,15.5,22.1,297.65625,302.34375,324.21875,269.1875,24/09/2021,17:17:43
739.5912318229675,15.2,22.0,299.09375,308.71875,327.875,260.5625,24/09/2021,17:17:46
743.1151342391968,15.2,20.9,298.28125,302.3125,326.78125,261.15625,24/09/2021,17:17:50
746.6021015644073,15.3,20.9,298.78125,308.65625,326.71875,268.8125,24/09/2021,17:17:53
750.0618846416473,15.2,20.5,293.59375,302.6875,315.8125,257.5625,24/09/2021,17:17:57
753.5965406894684,15.1,20.3,293.8125,302.5625,321.53125,264.21875,24/09/2021,17:18:00
757.4132854938507,15.0,20.5,293.125,301.0625,314.25,253.09375,24/09/2021,17:18:04
760.5557646751404,14.9,20.3,299.40625,304.5625,319.46875,264.1875,24/09/2021,17:18:07
763.5946092605591,15.0,20.3,300.9375,302.46875,326.34375,270.625,24/09/2021,17:18:10
767.1097095012665,15.0,19.0,294.25,301.21875,324.0,268.0,24/09/2021,17:18:14
770.5778067111969,15.3,19.2,295.65625,300.84375,323.96875,272.4375,24/09/2021,17:18:17
774.1899302005768,15.3,18.7,296.1875,305.59375,324.84375,273.90625,24/09/2021,17:18:21
777.6038873195648,15.3,18.3,296.03125,304.625,324.6875,267.4375,24/09/2021,17:18:24
781.0816304683685,15.4,18.4,297.15625,304.28125,321.40625,261.03125,24/09/2021,17:18:27
784.1189157962799,15.5,18.8,293.25,306.03125,328.3125,271.34375,24/09/2021,17:18:31
787.616884469986,15.5,19.4,296.6875,300.6875,324.5625,263.3125,24/09/2021,17:18:34
791.1361961364746,15.5,18.9,295.96875,303.53125,314.0,245.3125,24/09/2021,17:18:38
794.5571119785309,15.4,18.6,296.21875,302.90625,310.5625,226.78125,24/09/2021,17:18:41
798.1802167892456,15.3,17.8,295.75,305.03125,320.78125,262.84375,24/09/2021,17:18:45
801.5532629489899,15.3,17.2,299.90625,308.28125,326.21875,275.71875,24/09/2021,17:18:48
804.5803337097168,15.3,17.3,298.53125,302.65625,321.25,264.6875,24/09/2021,17:18:51
808.132472038269,15.3,17.8,298.34375,304.71875,329.6875,277.6875,24/09/2021,17:18:55
812.1404738426208,15.5,19.0,298.3125,302.0,331.90625,280.5625,24/09/2021,17:18:59
815.597226858139,16.7,20.9,297.40625,304.78125,333.5,280.3125,24/09/2021,17:19:02
819.1003260612488,16.8,20.8,297.21875,305.5625,324.34375,266.46875,24/09/2021,17:19:06
822.6144621372223,16.9,22.2,297.125,302.3125,328.21875,275.5,24/09/2021,17:19:09
826.13223695755,17.0,21.5,296.0625,301.21875,325.46875,273.53125,24/09/2021,17:19:13
829.5572099685669,17.1,21.6,297.125,302.4375,316.0625,251.5625,24/09/2021,17:19:16
832.6130554676056,17.2,21.5,298.59375,306.8125,313.375,234.3125,24/09/2021,17:19:19
836.1158339977264,17.2,21.5,297.96875,303.15625,327.71875,271.625,24/09/2021,17:19:23
839.5830864906311,17.3,21.7,295.6875,301.84375,324.34375,265.8125,24/09/2021,17:19:26
843.1204166412354,17.3,21.9,296.96875,301.0625,326.40625,226.21875,24/09/2021,17:19:30
846.5502393245697,17.2,21.5,297.6875,307.875,306.3125,203.34375,24/09/2021,17:19:33
849.6039338111877,17.2,24.7,296.5,307.71875,321.4375,263.8125,24/09/2021,17:19:36
853.0856227874756,17.0,24.2,295.8125,303.3125,311.25,240.875,24/09/2021,17:19:40
856.5895986557007,17.1,24.4,296.71875,303.625,325.8125,269.5,24/09/2021,17:19:43
860.1159813404083,17.1,24.1,294.8125,305.96875,321.21875,266.34375,24/09/2021,17:19:47
863.6541566848755,18.2,24.9,294.34375,301.875,323.8125,271.9375,24/09/2021,17:19:50
867.106522321701,18.1,24.9,294.21875,306.34375,324.46875,271.4375,24/09/2021,17:19:54
870.5965480804443,18.5,25.0,294.4375,300.875,318.875,207.03125,24/09/2021,17:19:57
874.0661425590515,18.3,25.2,294.9375,305.5,325.53125,273.5,24/09/2021,17:20:00
877.1524085998535,18.3,25.4,296.09375,302.09375,319.75,267.34375,24/09/2021,17:20:04
880.5772213935852,19.0,25.7,296.59375,306.3125,320.0625,268.96875,24/09/2021,17:20:07
884.102397441864,18.9,25.7,296.9375,303.625,322.34375,271.15625,24/09/2021,17:20:11
887.6500241756439,18.8,25.4,295.375,300.4375,321.96875,270.59375,24/09/2021,17:20:14
891.0735008716583,18.7,25.0,296.9375,300.9375,322.3125,266.8125,24/09/2021,17:20:18
895.175662279129,18.7,25.2,297.5,300.4375,325.46875,268.625,24/09/2021,17:20:22
898.7050998210907,18.9,25.3,295.34375,305.53125,325.21875,273.9375,24/09/2021,17:20:25
902.1344118118286,18.9,25.3,296.4375,303.0625,320.5,269.0625,24/09/2021,17:20:29
905.560418844223,18.7,24.9,294.5,305.6875,322.625,269.53125,24/09/2021,17:20:32
908.6111295223236,18.9,26.0,295.875,301.625,323.0625,270.1875,24/09/2021,17:20:35
912.1087832450867,18.9,25.6,297.3125,303.4375,324.1875,271.1875,24/09/2021,17:20:39
915.6037616729736,19.0,25.0,298.5625,301.84375,317.46875,262.5,24/09/2021,17:20:42
919.0654535293579,17.8,23.1,296.875,308.71875,314.84375,264.375,24/09/2021,17:20:45
922.1609871387482,17.8,23.4,296.84375,305.125,318.6875,267.34375,24/09/2021,17:20:49
925.7108020782471,17.5,22.5,296.9375,302.53125,322.53125,271.78125,24/09/2021,17:20:52
929.1230981349945,17.6,22.7,296.0,305.0625,320.46875,269.46875,24/09/2021,17:20:56
932.602098941803,17.5,22.5,297.15625,301.125,294.46875,199.3125,24/09/2021,17:20:59
936.0926654338837,17.4,23.1,297.03125,307.71875,321.75,267.875,24/09/2021,17:21:03
939.5887050628662,17.5,24.1,297.75,304.3125,316.03125,264.625,24/09/2021,17:21:06
943.1364088058472,17.5,25.3,297.25,306.21875,320.1875,269.6875,24/09/2021,17:21:10
947.1927056312561,17.5,25.2,291.78125,306.4375,320.65625,266.09375,24/09/2021,17:21:14
950.6800248622894,17.7,25.8,293.71875,306.625,321.28125,269.375,24/09/2021,17:21:17
954.1081275939941,17.6,22.4,297.84375,306.34375,312.46875,259.34375,24/09/2021,17:21:21
957.6020743846893,17.7,22.5,298.3125,301.0625,319.125,267.40625,24/09/2021,17:21:24
961.0738162994385,17.8,22.7,296.75,306.53125,318.8125,270.4375,24/09/2021,17:21:27
964.1158139705658,17.8,22.7,297.75,305.40625,314.96875,261.15625,24/09/2021,17:21:31
